,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,pred_value
1176,2637,85,2,-1.0,9927,1,1,2,1,1,1,1,12,2,1,1,5,7,5,1976,1976,1,1,1,9,3,252.0,2,1,1,3,1,2,3,1005.0,2,0.0,42.0,1047.0,1,1,1,1,1083,0,0,1083,1.0,0.0,1,0,2,1,1,5,1,1,5,1,1976.0,3,2.0,596.0,1,1,1,444,0,40,0,0,0,1,2,1,0,7,2006,1,1,227092
1177,2638,60,4,75.0,9512,1,1,2,1,1,1,1,9,8,1,1,2,7,5,2005,2006,1,1,1,1,1,0.0,2,1,2,2,1,1,2,788.0,2,0.0,172.0,960.0,1,3,1,1,960,1358,0,2318,1.0,0.0,2,1,3,1,2,8,1,1,6,3,2005.0,2,2.0,541.0,1,1,1,0,246,0,0,0,0,1,2,1,0,6,2006,3,2,265870
1178,2639,80,2,81.0,10530,1,1,1,1,1,1,1,12,2,1,1,3,6,6,1975,2000,1,1,4,4,2,248.0,1,1,1,1,3,1,2,548.0,2,0.0,127.0,675.0,1,1,1,1,1109,766,0,1875,0.0,0.0,3,0,3,1,2,8,1,1,2,1,1975.0,3,2.0,485.0,1,1,1,48,28,0,0,0,0,1,2,1,0,6,2006,1,1,200154
1179,2640,20,2,80.0,10000,1,1,1,1,1,1,1,12,2,1,1,1,6,6,1974,1974,1,1,3,4,2,176.0,1,1,1,1,1,1,2,755.0,2,0.0,348.0,1103.0,1,1,1,1,1103,0,0,1103,0.0,0.0,2,0,3,1,1,6,1,0,1,1,1974.0,1,2.0,462.0,1,1,1,295,84,0,0,0,0,1,4,1,0,6,2006,1,1,152119
1180,2641,20,2,60.0,7200,1,1,1,1,1,1,1,1,2,1,1,1,4,4,1971,1971,1,1,3,3,1,0.0,1,1,1,1,1,1,1,20.0,1,620.0,224.0,864.0,1,1,1,1,874,0,0,874,0.0,1.0,1,0,3,1,1,5,1,0,1,2,1995.0,1,2.0,576.0,1,1,1,63,0,0,0,0,0,1,2,1,0,3,2006,1,1,67795
1181,2642,120,1,26.0,8773,1,1,3,1,1,3,1,1,2,1,2,1,6,5,2002,2002,1,1,5,5,1,0.0,2,1,2,2,1,1,3,951.0,2,0.0,536.0,1487.0,1,3,1,1,1419,0,0,1419,1.0,0.0,2,0,2,1,2,4,1,0,1,1,2002.0,2,2.0,543.0,1,1,1,196,68,0,0,0,0,1,2,1,0,9,2006,1,1,192805
1182,2643,160,3,24.0,2760,1,1,1,1,1,1,1,4,2,1,2,2,6,5,1973,1973,1,1,3,3,2,514.0,1,1,1,1,1,1,4,0.0,2,0.0,525.0,525.0,1,1,1,1,525,567,0,1092,0.0,0.0,1,1,3,1,1,6,1,0,1,2,1973.0,1,2.0,440.0,1,1,1,0,0,0,0,0,0,1,2,1,0,12,2006,1,1,119000
1183,2644,160,3,24.0,2160,1,1,1,1,1,1,1,4,2,1,2,2,5,6,1973,1973,1,1,3,3,2,200.0,1,1,1,1,1,1,6,402.0,2,0.0,363.0,765.0,1,2,1,1,765,600,0,1365,0.0,0.0,1,1,3,1,2,7,3,1,5,1,1973.0,1,2.0,440.0,1,1,1,0,36,0,0,0,0,1,2,1,0,6,2006,1,1,131950
1184,2645,160,3,21.0,1890,1,1,1,1,1,1,1,4,2,1,3,2,6,7,1972,1972,1,1,3,3,2,380.0,1,1,1,1,1,1,2,282.0,2,0.0,212.0,494.0,1,3,1,1,494,536,0,1030,0.0,0.0,1,1,3,1,1,6,1,0,1,2,1973.0,1,1.0,264.0,1,1,1,0,0,0,0,0,0,1,2,1,0,7,2006,1,1,103274
1185,2646,160,3,21.0,1680,1,1,1,1,1,1,1,4,2,1,3,2,6,5,1972,1972,1,1,3,3,2,504.0,1,1,1,1,1,1,2,276.0,2,0.0,207.0,483.0,1,1,1,1,483,465,0,948,0.0,0.0,1,1,2,1,1,5,1,0,1,2,1972.0,1,1.0,264.0,1,1,1,0,0,0,0,0,0,1,2,1,0,7,2006,1,1,100957
1186,2647,160,3,21.0,1680,1,1,1,1,1,1,1,4,2,1,3,2,6,5,1972,1972,1,1,3,3,2,504.0,1,1,1,1,1,1,5,382.0,2,0.0,143.0,525.0,1,2,1,1,525,567,0,1092,0.0,0.0,1,1,3,1,1,6,1,0,1,2,1972.0,1,1.0,264.0,1,1,1,352,0,0,0,0,0,1,3,1,0,10,2006,1,1,109537
1187,2648,120,2,53.0,4043,1,1,1,1,1,1,1,5,2,1,2,1,6,5,1975,1975,1,1,4,4,1,0.0,1,1,1,2,1,1,2,727.0,4,156.0,186.0,1069.0,1,2,1,1,1069,0,0,1069,0.0,1.0,2,0,2,1,1,4,1,1,4,1,1975.0,3,2.0,440.0,1,1,1,0,55,0,0,225,0,1,2,1,0,7,2006,1,1,142113
1188,2649,20,2,65.0,7514,1,1,1,1,1,1,1,1,2,1,1,1,5,7,1967,1975,2,1,5,5,1,0.0,1,1,1,1,1,3,2,373.0,3,108.0,462.0,943.0,1,1,1,1,1387,0,0,1387,1.0,0.0,1,0,3,1,1,6,1,1,2,1,1974.0,3,1.0,300.0,1,1,1,0,0,240,0,0,0,1,2,1,0,9,2006,1,1,131457
1189,2650,120,2,24.0,2280,1,1,1,1,1,3,1,5,2,1,3,1,7,7,1976,1976,1,1,4,6,1,0.0,1,1,1,1,1,1,2,120.0,4,492.0,443.0,1055.0,1,1,1,1,1055,0,0,1055,1.0,0.0,2,0,2,1,1,4,1,0,1,1,1976.0,1,1.0,319.0,1,1,1,0,29,0,0,0,0,1,2,1,0,4,2006,1,1,129991
1190,2651,160,2,24.0,2179,1,1,1,1,1,1,1,5,2,1,3,2,6,5,1976,1976,1,1,4,6,1,0.0,1,1,1,2,1,1,2,70.0,2,0.0,785.0,855.0,1,2,1,1,855,601,0,1456,0.0,0.0,2,1,3,1,1,6,1,1,2,1,1976.0,3,2.0,460.0,1,1,1,0,28,0,0,0,0,1,2,1,0,7,2006,1,1,129443
1191,2652,60,2,72.0,16387,1,1,2,1,1,1,1,6,2,1,1,2,9,5,2006,2006,2,1,1,1,3,215.0,2,1,2,3,4,1,3,1369.0,2,0.0,369.0,1738.0,1,2,1,1,1738,851,0,2589,1.0,0.0,2,1,4,1,3,11,1,1,3,1,2006.0,3,3.0,831.0,1,1,1,0,0,0,0,0,0,1,2,1,0,8,2006,3,2,369046
1192,2653,20,2,110.0,16163,1,1,1,1,1,2,1,6,2,1,1,1,8,5,2004,2004,1,1,1,1,2,232.0,2,1,2,2,1,4,4,0.0,2,0.0,1618.0,1618.0,1,3,1,1,1618,0,0,1618,0.0,0.0,2,0,2,1,2,6,1,1,3,1,2004.0,2,3.0,880.0,1,1,1,0,0,0,0,0,0,1,2,1,0,7,2006,1,1,260567
1193,2654,20,2,108.0,12228,1,1,1,1,1,2,1,6,2,1,1,1,7,5,2006,2006,2,1,1,1,3,206.0,2,1,2,3,4,1,4,0.0,2,0.0,1721.0,1721.0,1,3,1,1,1740,0,0,1740,0.0,0.0,2,0,4,1,2,8,1,0,1,1,2006.0,3,3.0,874.0,1,1,1,0,43,0,0,0,0,1,2,1,0,9,2006,3,2,252478
1194,2655,20,2,120.0,14780,1,1,2,2,1,2,2,6,2,1,1,1,9,5,2005,2005,2,1,1,1,2,568.0,3,1,2,3,1,2,3,1505.0,2,0.0,363.0,1868.0,1,3,1,1,1868,0,0,1868,1.0,0.0,2,0,2,1,3,7,1,1,3,1,2005.0,2,3.0,1085.0,1,1,1,354,56,0,0,156,0,1,2,1,0,6,2006,1,1,375636
1195,2656,60,2,120.0,13975,1,1,2,1,1,2,1,6,2,1,1,2,9,5,2005,2006,2,1,1,1,2,525.0,2,1,2,2,1,4,4,0.0,2,0.0,1090.0,1090.0,1,3,1,1,1117,1089,0,2206,0.0,0.0,2,1,4,1,3,10,1,1,3,3,2005.0,2,3.0,670.0,1,1,1,148,95,0,0,0,0,1,2,1,0,8,2006,3,2,335232
1196,2657,60,2,82.0,9942,1,1,2,1,1,1,1,6,2,1,1,2,9,5,2005,2006,1,1,5,5,2,385.0,3,1,2,3,4,4,3,1290.0,2,0.0,316.0,1606.0,1,3,1,1,1625,466,0,2091,1.0,0.0,2,1,3,1,3,8,1,1,3,1,2005.0,3,2.0,521.0,1,1,1,194,84,0,0,0,0,1,2,1,0,5,2006,3,2,337597
1197,2658,60,2,103.0,12867,1,1,2,1,1,2,1,6,2,1,1,2,8,5,2005,2006,1,1,6,7,5,-1.0,2,1,2,3,1,4,4,0.0,2,0.0,1209.0,1209.0,1,3,1,1,1209,1044,0,2253,0.0,0.0,2,1,3,1,3,8,1,1,3,1,2005.0,2,2.0,575.0,1,1,1,243,142,0,0,0,0,1,2,1,0,7,2006,3,2,316921
1198,2659,60,2,82.0,10672,1,1,2,1,1,1,1,6,2,1,1,2,8,5,2006,2006,1,1,1,1,1,0.0,2,1,2,3,1,2,4,0.0,2,0.0,1054.0,1054.0,1,2,1,1,1054,1335,0,2389,0.0,0.0,2,1,4,1,2,10,1,1,3,3,2006.0,2,3.0,672.0,1,1,1,176,64,0,0,0,0,1,2,1,0,11,2006,3,2,296947
1199,2660,60,2,82.0,11643,1,1,2,1,1,1,1,6,2,1,1,2,8,5,2005,2006,2,1,5,5,2,142.0,2,1,2,3,1,4,3,880.0,2,0.0,644.0,1524.0,1,3,1,1,1544,814,0,2358,1.0,0.0,2,1,4,1,3,10,1,1,3,3,2005.0,2,3.0,784.0,1,1,1,120,34,0,0,0,0,1,2,1,0,8,2006,3,2,341529
1200,2661,20,2,121.0,13758,1,1,2,1,1,1,1,6,2,1,1,1,9,5,2005,2006,1,1,1,1,2,430.0,3,1,2,3,1,2,3,1232.0,2,0.0,560.0,1792.0,1,3,1,1,1792,0,0,1792,1.0,0.0,2,0,2,1,2,6,1,1,3,1,2005.0,3,3.0,925.0,1,1,1,204,49,0,0,0,0,1,2,1,0,3,2006,3,2,335417
1201,2662,20,2,131.0,14828,1,1,2,1,1,2,1,6,2,1,1,1,9,5,2004,2005,2,1,5,5,2,674.0,3,1,2,3,1,2,3,1383.0,2,0.0,397.0,1780.0,1,3,1,1,1780,0,0,1780,1.0,0.0,2,0,2,1,3,7,1,1,3,1,2004.0,2,3.0,816.0,1,1,1,144,68,0,0,0,0,1,2,1,0,8,2006,1,1,354334
1202,2663,60,2,-1.0,13215,1,1,2,1,1,2,1,6,2,1,1,2,8,5,2004,2004,1,1,1,1,2,112.0,2,1,2,2,1,1,3,994.0,2,0.0,426.0,1420.0,1,3,1,1,1426,488,0,1914,1.0,0.0,2,1,3,1,2,9,1,1,2,3,2004.0,3,3.0,746.0,1,1,1,168,127,0,0,0,0,1,2,1,0,2,2006,1,1,290155
1203,2664,120,2,48.0,5911,1,1,1,1,1,1,1,6,2,1,2,1,9,5,2005,2005,2,1,5,5,2,278.0,3,1,2,3,1,1,3,472.0,2,0.0,1088.0,1560.0,1,3,1,1,1565,0,0,1565,1.0,0.0,2,0,2,1,3,6,1,1,3,1,2005.0,3,2.0,556.0,1,1,1,196,56,0,0,0,0,1,2,1,0,3,2006,1,1,290500
1204,2665,20,2,61.0,7740,1,1,1,1,1,1,1,6,2,1,2,1,9,5,2006,2006,2,1,5,5,2,518.0,2,1,2,3,4,1,3,1023.0,2,0.0,663.0,1686.0,1,3,1,1,1686,0,0,1686,1.0,0.0,2,0,1,1,3,6,1,1,3,1,2006.0,2,3.0,899.0,1,1,1,266,100,0,0,0,0,1,2,1,0,6,2006,3,2,331616
1205,2666,120,2,48.0,6373,1,1,1,1,1,1,1,6,2,1,2,1,9,5,2006,2006,2,1,5,5,2,572.0,3,1,2,3,4,1,3,415.0,2,0.0,1251.0,1666.0,1,3,1,1,1666,0,0,1666,1.0,0.0,2,0,2,1,2,6,1,1,3,1,2006.0,3,2.0,575.0,1,1,1,228,75,0,0,0,0,1,2,1,0,6,2006,3,2,302834
1206,2667,60,2,65.0,10237,1,1,1,1,1,1,1,2,8,1,1,2,6,5,2005,2006,1,1,1,1,1,0.0,2,1,2,2,1,1,4,0.0,2,0.0,728.0,728.0,1,3,1,1,728,728,0,1456,0.0,0.0,2,1,3,1,2,8,1,1,3,1,2005.0,2,2.0,390.0,1,1,1,0,24,0,0,0,0,1,2,1,0,2,2006,3,2,162291
1207,2668,60,2,65.0,10237,1,1,1,1,1,1,1,2,8,1,1,2,7,5,2006,2006,1,1,1,1,1,0.0,2,1,2,2,1,1,4,0.0,2,0.0,738.0,738.0,1,3,1,1,738,754,0,1492,0.0,0.0,2,1,3,1,2,8,1,0,1,1,2006.0,2,2.0,440.0,1,1,1,0,32,0,0,0,0,1,2,1,0,9,2006,3,2,173659
1208,2669,20,2,102.0,11660,1,1,2,1,1,1,1,2,2,1,1,1,6,5,2006,2006,1,1,1,1,1,0.0,2,1,2,2,1,4,4,0.0,2,0.0,1326.0,1326.0,1,3,1,1,1326,0,0,1326,0.0,0.0,2,0,3,1,2,6,1,0,1,1,2006.0,2,2.0,427.0,1,1,1,100,0,0,0,0,0,1,2,1,0,7,2006,3,2,184415
1209,2670,60,2,96.0,11631,1,1,2,1,1,2,1,2,2,1,1,2,8,5,2004,2005,1,1,1,1,2,236.0,2,1,2,2,1,4,4,0.0,2,0.0,1052.0,1052.0,1,3,1,1,1052,1321,0,2373,0.0,0.0,2,1,4,1,2,9,1,1,3,3,2004.0,2,3.0,632.0,1,1,1,120,46,0,0,0,0,1,2,1,0,6,2006,3,2,302220
1210,2671,60,2,75.0,9073,1,1,2,1,1,1,1,2,2,1,1,2,7,5,2006,2006,1,1,1,1,1,0.0,2,1,2,2,1,1,4,0.0,2,0.0,738.0,738.0,1,3,1,1,738,754,0,1492,0.0,0.0,2,1,3,1,2,8,1,0,1,1,2006.0,2,2.0,440.0,1,1,1,100,32,0,0,0,0,1,2,1,0,10,2006,3,2,196476
1211,2672,120,2,43.0,3087,1,1,1,1,1,1,1,7,2,1,2,1,7,5,2006,2006,1,1,1,1,2,14.0,2,1,2,2,1,4,3,453.0,2,0.0,767.0,1220.0,1,3,1,1,1364,0,0,1364,1.0,0.0,2,0,2,1,2,6,1,1,3,1,2006.0,2,2.0,437.0,1,1,1,100,16,0,0,0,0,1,2,1,0,11,2006,3,2,219907
1212,2673,120,2,-1.0,2938,1,1,1,1,1,1,1,7,2,1,2,1,7,5,2002,2002,1,1,1,1,2,40.0,2,1,2,2,1,4,3,1038.0,2,0.0,330.0,1368.0,1,3,1,1,1511,0,0,1511,1.0,0.0,2,0,2,1,2,5,1,1,2,1,2002.0,2,2.0,398.0,1,1,1,130,30,0,0,0,0,1,2,1,0,5,2006,1,1,222474
1213,2674,120,3,-1.0,3072,1,1,1,1,1,1,1,7,2,1,2,1,7,5,2004,2004,2,1,1,1,2,18.0,2,1,2,2,1,1,3,1059.0,2,0.0,306.0,1365.0,1,3,1,1,1548,0,0,1548,1.0,0.0,2,0,2,1,2,7,1,1,2,1,2004.0,2,2.0,388.0,1,1,1,143,20,0,0,0,0,1,2,1,0,9,2006,1,1,231163
1214,2675,120,2,43.0,3010,1,1,1,1,1,1,1,7,2,1,2,1,7,5,2005,2006,1,1,1,1,2,14.0,2,1,2,2,1,2,3,16.0,2,0.0,1126.0,1142.0,1,3,1,1,1142,0,0,1142,0.0,0.0,2,0,2,1,2,6,1,0,1,1,2005.0,2,2.0,440.0,1,1,1,90,0,0,0,0,0,1,2,1,0,6,2006,3,2,183709
1215,2676,60,2,59.0,9171,1,1,2,1,1,1,1,2,2,1,1,2,7,5,2004,2005,1,1,1,1,1,0.0,2,1,2,2,1,4,4,0.0,2,0.0,848.0,848.0,1,3,1,1,848,750,0,1598,0.0,0.0,2,1,3,1,2,7,1,1,3,1,2004.0,2,2.0,433.0,1,1,1,100,48,0,0,0,0,1,2,1,0,7,2006,1,1,206778
1216,2677,60,2,-1.0,8658,1,1,2,1,1,1,1,2,2,1,1,2,6,5,2000,2000,1,1,1,1,1,0.0,1,1,2,2,1,1,2,732.0,2,0.0,250.0,982.0,1,3,1,1,1008,881,0,1889,0.0,0.0,2,1,3,1,1,9,1,1,2,1,2000.0,2,2.0,431.0,1,1,1,0,0,0,0,0,0,1,2,1,0,4,2006,1,1,196295
1217,2678,60,2,-1.0,12104,1,1,2,1,1,5,1,2,2,1,1,2,7,5,2006,2006,1,1,1,1,1,0.0,2,1,2,2,1,1,4,0.0,2,0.0,1035.0,1035.0,1,2,1,1,1082,1240,0,2322,0.0,0.0,3,1,4,1,2,8,1,0,1,1,2006.0,3,3.0,617.0,1,1,1,400,45,0,0,0,0,1,2,1,0,8,2006,3,2,276518
1218,2679,60,2,84.0,9660,1,1,2,1,1,1,1,8,2,1,1,2,8,5,1998,1998,1,1,1,1,2,242.0,2,1,2,2,1,1,3,791.0,2,0.0,253.0,1044.0,1,3,1,1,1079,897,0,1976,1.0,0.0,2,1,3,1,2,7,1,1,6,1,1998.0,2,3.0,885.0,1,1,1,210,31,0,0,0,0,1,2,1,0,2,2006,1,1,289295
1219,2680,60,2,83.0,9545,1,1,1,1,1,2,1,8,2,1,1,2,8,5,2000,2000,1,1,1,1,2,322.0,2,1,2,2,1,3,3,505.0,2,0.0,655.0,1160.0,1,3,1,1,1205,1029,0,2234,1.0,0.0,2,1,3,1,2,7,1,1,2,3,2000.0,3,3.0,768.0,1,1,1,0,50,0,0,0,0,1,2,1,0,6,2006,1,1,292833
1220,2681,60,2,-1.0,9233,1,1,2,1,1,1,1,8,2,1,1,2,9,5,2000,2000,1,1,1,1,2,877.0,2,1,2,3,1,4,3,1182.0,2,0.0,358.0,1540.0,1,3,1,1,1540,1315,0,2855,1.0,0.0,2,1,4,1,3,9,1,1,2,1,2000.0,3,3.0,774.0,1,1,1,247,55,0,0,0,0,1,2,1,0,3,2006,1,1,396136
1221,2682,60,2,83.0,10019,1,1,2,1,1,1,1,8,2,1,1,2,8,5,1995,1995,2,1,1,1,2,397.0,2,1,2,2,1,1,2,527.0,2,0.0,815.0,1342.0,1,3,1,1,1358,1368,0,2726,0.0,0.0,2,1,4,1,2,9,1,1,6,1,1995.0,3,3.0,725.0,1,1,1,307,169,168,0,0,0,1,2,1,0,6,2006,1,1,343150
1222,2683,60,2,114.0,17242,1,1,2,1,1,1,1,8,2,1,1,2,9,5,1993,1994,2,1,5,5,2,738.0,2,2,2,3,1,2,1,292.0,5,1393.0,48.0,1733.0,1,3,1,1,1933,1567,0,3500,1.0,0.0,3,1,4,1,3,11,1,1,2,1,1993.0,3,3.0,959.0,1,1,1,870,86,0,0,210,0,1,2,1,0,5,2006,1,1,470044
1223,2684,60,2,-1.0,10236,1,1,2,1,1,1,1,8,2,1,1,2,8,5,1994,1995,1,1,1,1,2,501.0,2,1,2,2,1,2,3,380.0,4,168.0,742.0,1290.0,1,3,1,1,1305,1189,0,2494,1.0,0.0,2,1,4,1,2,9,1,1,2,1,1994.0,2,3.0,803.0,1,1,1,200,95,0,0,0,0,1,3,1,0,6,2006,1,1,312379
1224,2685,60,2,-1.0,12585,1,1,2,1,1,1,1,8,2,1,1,2,8,5,1993,1993,1,1,3,8,2,420.0,2,1,2,2,1,1,6,247.0,5,1039.0,0.0,1286.0,1,3,1,1,1565,1234,0,2799,1.0,0.0,2,1,3,1,2,8,1,1,2,1,1993.0,2,3.0,704.0,1,1,1,432,136,0,0,0,0,1,2,1,0,10,2006,1,1,346329
1225,2686,60,2,75.0,12447,1,1,2,1,1,1,1,9,8,1,1,2,8,5,2005,2006,1,1,6,7,3,192.0,2,1,2,2,4,1,4,0.0,2,0.0,1100.0,1100.0,1,3,1,1,1116,848,0,1964,0.0,0.0,2,1,3,1,2,8,1,1,3,3,2005.0,2,2.0,760.0,1,1,1,200,70,0,0,0,0,1,2,1,0,1,2006,3,2,241815
1226,2687,20,2,49.0,15218,1,1,2,1,1,4,1,9,8,1,1,1,8,5,2006,2006,1,1,1,1,5,-1.0,2,1,2,3,4,1,3,1562.0,2,0.0,108.0,1670.0,1,3,1,1,1670,0,0,1670,1.0,0.0,2,1,2,1,2,6,1,1,3,1,2006.0,3,3.0,928.0,1,1,1,0,240,200,0,0,0,1,2,1,0,9,2006,3,2,280473
1227,2688,20,2,85.0,10936,1,1,1,1,1,2,1,9,1,1,1,1,8,5,2006,2006,1,1,1,1,2,60.0,2,1,2,2,1,1,4,0.0,2,0.0,1504.0,1504.0,1,3,1,1,1504,0,0,1504,0.0,0.0,2,0,3,1,2,7,1,0,1,1,2006.0,2,2.0,510.0,1,1,1,144,0,0,0,0,0,1,2,1,0,9,2006,3,2,231265
1228,2689,20,4,72.0,8640,1,1,1,1,1,1,1,9,2,1,1,1,8,5,2006,2006,1,1,1,1,1,0.0,2,1,2,2,1,1,3,24.0,2,0.0,1254.0,1278.0,1,3,1,1,1278,0,0,1278,0.0,0.0,2,0,2,1,2,5,1,0,1,1,2006.0,3,2.0,584.0,1,1,1,0,60,0,0,0,0,1,2,1,0,10,2006,3,2,205366
1229,2690,60,4,100.0,13162,1,1,1,1,1,2,1,9,1,1,1,2,9,5,2006,2006,1,1,1,1,1,0.0,2,1,2,3,1,1,3,1836.0,2,0.0,200.0,2036.0,1,3,1,1,2036,604,0,2640,1.0,0.0,3,1,3,1,3,11,1,1,3,1,2006.0,3,3.0,792.0,1,1,1,0,265,0,0,0,0,1,2,1,0,11,2006,3,2,381378
1230,2691,60,4,65.0,8125,1,1,1,1,1,1,1,9,2,1,1,2,6,5,2005,2005,1,1,1,1,1,0.0,2,1,2,2,1,1,4,0.0,2,0.0,858.0,858.0,1,3,1,1,858,858,0,1716,0.0,0.0,2,1,3,1,2,7,1,0,1,1,2005.0,3,2.0,615.0,1,1,1,0,53,0,0,0,0,1,2,1,0,2,2006,1,1,184457
1231,2692,20,2,74.0,7733,1,1,2,1,1,1,1,10,2,1,1,1,6,5,2005,2005,1,1,1,1,1,0.0,1,1,2,1,1,3,3,24.0,2,0.0,1118.0,1142.0,1,3,1,1,1142,0,0,1142,0.0,0.0,1,1,3,1,2,5,1,0,1,4,-1.0,4,0.0,0.0,2,2,1,4,50,0,0,0,0,1,2,1,0,1,2006,1,1,113854
1232,2693,20,2,91.0,11024,1,1,2,1,1,2,1,10,2,1,1,1,7,5,2005,2006,1,1,1,1,2,118.0,2,1,2,2,1,4,4,0.0,2,0.0,1400.0,1400.0,1,3,1,1,1400,0,0,1400,0.0,0.0,2,0,3,1,2,6,1,0,1,1,2005.0,3,2.0,612.0,1,1,1,144,55,0,0,0,0,1,2,1,0,10,2006,3,2,216027
1233,2694,20,2,63.0,13072,1,1,1,1,1,1,1,10,9,1,1,1,6,5,2005,2006,1,1,1,1,1,0.0,1,1,2,2,1,1,4,0.0,2,0.0,1131.0,1131.0,1,3,1,1,1131,0,0,1131,0.0,0.0,1,1,3,1,2,6,1,0,1,4,-1.0,4,0.0,0.0,2,2,1,0,39,0,0,0,0,1,2,1,0,3,2006,3,2,101048
1234,2695,60,2,65.0,7800,1,1,1,1,1,1,1,10,2,1,1,2,7,5,2005,2005,1,1,1,1,2,172.0,2,1,2,2,1,1,4,0.0,2,0.0,891.0,891.0,1,3,1,1,891,795,0,1686,0.0,0.0,2,1,3,1,2,8,1,0,1,1,2005.0,2,2.0,462.0,1,1,1,144,101,0,0,0,0,1,2,1,0,4,2006,1,1,216705
1235,2696,60,2,74.0,7632,1,1,2,1,1,1,1,10,2,1,1,2,7,5,2005,2005,1,1,1,1,2,96.0,2,1,2,2,1,1,4,0.0,2,0.0,784.0,784.0,1,3,1,1,831,754,0,1585,0.0,0.0,2,1,3,1,2,7,1,0,1,1,2005.0,3,2.0,449.0,1,1,1,100,77,0,0,0,0,1,2,1,0,3,2006,1,1,203133
1236,2697,60,2,70.0,8304,1,1,2,1,1,1,1,10,2,1,1,2,6,5,1997,1998,1,1,1,1,1,0.0,1,1,2,2,1,1,4,0.0,2,0.0,941.0,941.0,1,3,1,1,941,896,0,1837,0.0,0.0,2,1,3,1,1,7,1,0,1,1,1997.0,3,2.0,688.0,1,1,1,150,165,0,0,0,0,1,3,1,0,7,2006,1,1,180083
1237,2698,60,2,70.0,9370,1,1,3,1,1,1,1,10,2,1,1,2,6,5,1992,1993,1,1,3,3,1,0.0,2,1,2,2,1,1,2,758.0,2,0.0,78.0,836.0,1,3,1,1,844,887,0,1731,1.0,0.0,2,1,3,1,2,7,1,0,1,1,1992.0,3,2.0,462.0,1,1,1,307,85,0,0,224,0,1,2,4,3000,10,2006,1,4,222572
1238,2699,120,2,50.0,7175,1,1,1,1,1,1,1,10,2,1,2,1,6,5,1990,1991,1,1,4,4,1,0.0,2,1,2,2,1,1,3,904.0,2,0.0,494.0,1398.0,1,2,1,1,1398,0,0,1398,1.0,0.0,2,0,2,1,2,5,1,0,1,1,1990.0,3,2.0,542.0,1,1,1,0,46,0,0,0,0,1,1,1,0,7,2006,1,1,178655
1239,2700,120,2,50.0,7175,1,1,1,1,1,1,1,10,2,1,2,1,6,5,1991,1991,1,1,4,4,1,0.0,2,1,2,2,1,1,3,278.0,2,0.0,939.0,1217.0,1,2,1,1,1217,0,0,1217,0.0,0.0,2,0,2,1,2,5,1,0,1,1,1991.0,3,2.0,484.0,1,1,1,0,64,0,0,0,0,1,2,1,0,6,2006,1,1,154127
1240,2701,60,2,-1.0,9019,1,1,2,1,1,1,1,10,9,1,1,2,6,5,1994,1994,1,1,1,1,1,0.0,1,1,2,2,1,1,2,274.0,2,0.0,362.0,636.0,1,3,1,1,636,684,0,1320,0.0,0.0,2,1,3,1,2,6,1,0,1,1,1994.0,2,2.0,472.0,1,1,1,0,40,0,0,0,0,1,2,1,0,7,2006,1,1,124737
1241,2702,20,2,70.0,9100,1,1,1,1,1,1,1,11,9,1,1,1,5,4,1962,1962,2,1,2,2,2,51.0,1,1,1,1,1,1,6,36.0,2,0.0,952.0,988.0,1,3,1,1,988,0,0,988,1.0,0.0,1,0,3,1,1,6,1,0,1,2,1977.0,1,2.0,624.0,1,1,1,0,0,0,0,0,0,1,2,1,0,7,2006,1,1,66923
1242,2703,90,3,68.0,8927,1,1,1,1,1,1,1,11,9,1,4,4,6,6,1977,1977,1,1,1,1,1,0.0,1,2,1,5,5,5,7,0.0,7,0.0,0.0,0.0,1,1,1,1,1286,368,0,1654,0.0,0.0,2,0,4,2,1,10,1,0,1,1,1977.0,3,2.0,528.0,1,1,1,0,0,0,0,0,0,1,2,1,0,8,2006,1,1,101426
1243,2704,20,2,-1.0,9240,1,1,2,1,1,1,1,11,2,1,1,1,5,6,1962,2002,2,1,3,3,1,0.0,1,1,1,1,1,1,5,612.0,2,0.0,252.0,864.0,1,2,1,1,1211,0,0,1211,0.0,0.0,1,0,2,1,1,6,3,1,2,2,1972.0,1,2.0,576.0,1,1,1,161,0,0,0,0,0,1,1,1,0,3,2006,1,1,122106
